,2030,2030,2030
,reference,reference,reference
time_index,NENGREST,NENG_CT,NENG_ME
2182,9953,3779,1318
2183,9735,3682,1243
2184,9330,3508,1140
2185,8655,3212,1039
2186,8146,3008,969
2187,7878,2891,938
2188,7754,2839,928
2189,7684,2836,923
2190,7625,2842,920
2191,5740,2763,872
2192,5709,2467,891
2193,5685,2393,984
2194,6256,2883,1080
2195,7535,3031,1122
2196,8120,2974,1179
2197,8325,3047,1226
2198,8387,3087,1211
2199,8014,3043,1238
2200,8522,3106,1232
2201,8717,3182,1255
2202,9109,3284,1309
2203,9578,3483,1368
2204,10001,3638,1380
2205,10426,3776,1412
2206,10338,3757,1338
2207,9831,3593,1223
2208,9090,3311,1083
2209,7947,2846,1006
2210,7467,2641,967
2211,7203,2549,940
2212,7112,2537,938
2213,7116,2556,946
2214,7434,2690,994
2215,9166,3333,1070
2216,11367,3875,1175
2217,11330,4272,1236
2218,10083,3593,1253
2219,9762,3438,1309
2220,9298,3253,1328
2221,8424,3058,1362
2222,7771,2814,1249
2223,7552,2763,1288
2224,7908,2845,1238
2225,9493,3298,1317
2226,11026,3760,1368
2227,11474,3999,1378
2228,11852,4174,1374
2229,12863,4621,1429
2230,10795,3897,1440
2231,9901,3612,1341
2232,9072,3290,1211
2233,8276,2967,1079
2234,7755,2763,1008
2235,7470,2668,978
2236,7383,2653,975
2237,7388,2664,984
2238,7596,2783,1013
2239,7243,3020,977
2240,9026,3813,1107
2241,9119,3760,1201
2242,8657,3484,1220
2243,8312,3314,1223
2244,7991,3161,1226
2245,7590,2998,1214
2246,7177,2782,1182
2247,7116,2716,1163
2248,7574,2793,1182
2249,9261,3258,1265
2250,10708,3709,1335
2251,11077,3925,1343
2252,11441,4093,1340
2253,12469,4544,1402
2254,10517,3850,1414
2255,9638,3527,1303
2256,8773,3194,1173
2257,7891,2816,1064
2258,7324,2602,1000
2259,7034,2492,978
2260,6908,2447,972
2261,6858,2420,983
2262,7017,2491,1014
2263,6614,2632,975
2264,8130,3288,1100
2265,8107,3186,1170
2266,7764,2953,1172
2267,7580,2854,1268
2268,7572,2770,1266
2269,7356,2692,1267
2270,7219,2511,1218
2271,7595,2504,1354
2272,7864,2597,1302
2273,9249,3022,1337
2274,10423,3466,1370
2275,10703,3644,1381
2276,10958,3762,1362
2277,11782,4122,1401
2278,10173,3662,1404
2279,9344,3378,1303
2280,8519,3043,1163
2281,7826,2797,1062
2282,7319,2586,1005
2283,7051,2484,979
2284,6951,2455,965
2285,6930,2454,968
2286,7105,2549,1007
2287,6702,2697,982
2288,9541,3450,1113
2289,8970,3464,1200
2290,8914,3305,1268
2291,8697,3208,1248
2292,8860,3127,1249
2293,8727,3003,1245
2294,7827,2787,1209
2295,7640,2765,1245
2296,7908,2827,1299
2297,9441,3312,1290
2298,10957,3776,1345
2299,11325,4015,1354
2300,11600,4165,1347
2301,12495,4545,1390
2302,10485,3782,1406
2303,9733,3528,1303
2304,8952,3272,1166
2305,8199,2985,1064
2306,7675,2768,997
2307,7408,2671,966
2308,7321,2635,955
2309,7307,2631,963
2310,7536,2697,997
2311,7126,2789,1002
2312,8514,3231,1099
2313,9369,3210,1176
2314,9624,3178,1198
2315,8990,3155,1208
2316,8353,3066,1204
2317,7776,2925,1169
2318,7344,2697,1134
2319,7247,2642,1131
2320,7559,2699,1139
2321,9124,3159,1203
2322,10498,3618,1278
2323,11050,3905,1281
2324,11266,4055,1267
2325,12046,4401,1310
2326,10026,3625,1334
2327,9363,3395,1249
2328,8761,3198,1145
2329,8200,2951,1035
2330,7638,2736,977
2331,7341,2637,938
2332,7183,2604,921
2333,7108,2598,916
2334,7214,2637,940
2335,5877,2248,850
2336,5183,2213,890
2337,5701,2331,983
2338,6319,2506,1072
2339,6617,2614,1177
2340,7137,2603,1177
2341,7715,2549,1161
2342,8006,2328,1180
2343,7943,2494,1222
2344,8297,2789,1215
2345,8684,2949,1243
2346,8832,2992,1281
2347,9019,3076,1319
2348,9258,3175,1327
2349,9645,3360,1346
2350,9712,3461,1315
2351,9454,3356,1220
2352,8919,3179,1105
2353,8267,2928,1007
2354,7708,2699,934
2355,7388,2567,900
2356,7221,2525,873
2357,7129,2515,873
2358,7135,2545,889
2359,6355,2343,895
2360,6011,2447,974
2361,6170,1980,1045
2362,7565,2184,1177
2363,7464,2313,1234
2364,7711,2324,1209
2365,7851,2317,1223
2366,7327,2125,1242
2367,7248,1998,1232
2368,7491,1978,1206
2369,7534,2283,1207
2370,8033,2551,1234
2371,8194,2741,1262
2372,8486,2827,1299
2373,9210,3082,1357
2374,9668,3336,1314
2375,9314,3219,1199
2376,8631,2982,1076
2377,7547,2594,995
2378,7086,2425,943
2379,6836,2348,914
2380,6773,2312,914
2381,6747,2316,913
2382,7034,2433,958
2383,8135,2663,1055
2384,9127,3425,1188
2385,8996,3343,1257
2386,8783,3097,1294
2387,8757,2878,1311
2388,8503,2855,1319
2389,8316,2791,1323
2390,8141,2754,1299
2391,8452,2747,1267
2392,9381,2597,1323
2393,10211,3110,1309
2394,10611,3420,1358
2395,10875,3523,1387
2396,11138,3619,1359
2397,11884,3908,1403
2398,10341,3590,1408
2399,9438,3342,1298
2400,8511,2995,1142
2401,7705,2682,1038
2402,7172,2472,965
2403,6878,2374,938
2404,6773,2343,924
2405,6733,2329,933
2406,6918,2409,970
2407,6511,2494,997
2408,8031,3116,1145
2409,8081,3074,1246
2410,7811,2894,1251
2411,7597,3093,1301
2412,8768,2944,1271
2413,8164,2960,1270
2414,7892,2997,1301
2415,9056,3098,1285
2416,8278,2865,1273
2417,9223,3365,1280
2418,10248,3636,1349
2419,10629,3769,1332
2420,10835,3881,1330
2421,11582,4205,1375
2422,10135,3673,1389
2423,9302,3376,1280
2424,8430,3047,1141
2425,7652,2725,1013
2426,7128,2520,946
2427,6854,2422,924
2428,6757,2395,916
2429,6747,2396,916
2430,7029,2503,952
2431,7546,2848,930
2432,8156,3709,1079
2433,8428,3619,1171
2434,8062,3269,1217
2435,8610,3218,1180
2436,9306,3397,1193
2437,9157,3045,1201
2438,8547,3305,1163
2439,8260,2897,1152
2440,9109,3368,1167
2441,9442,3531,1275
2442,10349,3745,1311
2443,10869,3893,1305
2444,11193,4057,1304
2445,12001,4409,1363
2446,10249,3748,1380
2447,9388,3441,1271
2448,8527,3120,1121
2449,7750,2819,1006
2450,7204,2597,948
2451,6927,2503,919
2452,6816,2461,908
2453,6777,2444,911
2454,6982,2518,949
2455,6485,2923,983
2456,8241,3245,1124
2457,8879,3342,1233
2458,9635,2988,1231
2459,9303,3294,1228
2460,8659,2938,1203
2461,8797,2902,1207
2462,8092,2996,1210
2463,8845,3097,1267
2464,9470,3141,1287
2465,9689,3460,1309
2466,10560,3592,1318
2467,10919,3691,1316
2468,11106,3820,1319
2469,11797,4112,1370
2470,10239,3645,1386
2471,9436,3399,1278
2472,8603,3091,1145
2473,7862,2803,1039
2474,7318,2599,964
2475,7042,2498,928
2476,6932,2461,917
2477,6884,2450,916
2478,7010,2523,958
2479,6321,2615,915
2480,7846,3246,1043
2481,7952,3263,1147
2482,7638,3077,1164
2483,7491,2873,1172
2484,7341,2791,1182
2485,7170,2711,1154
2486,6824,2508,1136
2487,6788,2494,1158
2488,7137,2577,1144
2489,8541,2970,1204
2490,9721,3357,1251
2491,10141,3562,1253
2492,10207,3631,1227
2493,10811,3893,1267
2494,9542,3455,1314
2495,8899,3229,1231
2496,8237,2979,1128
2497,7463,2718,1007
2498,6914,2498,936
2499,6622,2385,893
2500,6479,2337,863
2501,6375,2315,865
2502,6320,2343,867
2503,4475,2168,790
2504,4484,1952,865
2505,4859,2079,964
2506,5350,2245,1050
2507,5696,2405,1082
2508,6019,2362,1109
2509,5811,2425,1101
2510,5911,2304,1088
2511,6271,2091,1094
2512,6227,2069,1087
2513,7107,2411,1165
2514,7723,2665,1177
2515,8097,2900,1196
2516,8173,2926,1207
2517,8509,3056,1241
2518,8748,3183,1234
2519,8365,3036,1146
2520,7737,2801,1046
2521,6942,2493,968
2522,6429,2282,902
2523,6121,2148,866
2524,5952,2085,849
2525,5834,2046,848
2526,5717,2013,854
2527,3904,1473,766
2528,3683,1461,801
2529,3847,1571,889
2530,4612,1814,993
2531,5323,2069,1048
2532,5711,2183,1071
2533,5556,2342,1075
2534,5921,2400,1074
2535,6686,2740,1068
2536,7174,2717,1082
2537,7739,2841,1181
2538,8027,2918,1199
2539,8358,3039,1219
2540,8488,3056,1230
2541,8817,3166,1264
2542,8892,3291,1251
2543,8370,3101,1158
2544,7670,2815,1052
2545,6697,2426,969
2546,6256,2234,909
2547,5987,2124,879
2548,5867,2068,873
2549,5830,2059,870
2550,5873,2089,896
2551,4616,1855,879
2552,5279,2149,956
2553,5467,2324,1067
2554,5921,2469,1139
2555,6384,2614,1161
2556,6643,2775,1164
2557,7060,2862,1176
2558,6866,2662,1161
2559,7084,2897,1155
2560,7137,2809,1178
2561,8168,3071,1276
2562,9060,3353,1308
2563,9428,3461,1300
2564,9292,3415,1279
2565,9566,3501,1311
2566,9621,3525,1320
2567,9027,3331,1197
2568,8139,2971,1069
2569,7325,2653,971
2570,6733,2409,918
2571,6363,2269,893
2572,6186,2194,877
2573,6075,2163,874
2574,6070,2180,910
2575,4574,1861,873
2576,5176,2178,973
2577,5714,2372,1077
2578,6085,2476,1140
2579,6474,2593,1165
2580,6669,2642,1195
2581,6675,2636,1193
2582,6554,2494,1180
2583,6620,2516,1209
2584,6901,2600,1252
2585,8085,2921,1269
2586,9042,3244,1317
2587,9414,3389,1322
2588,9210,3332,1293
2589,9447,3433,1318
2590,9403,3442,1321
2591,8787,3222,1202
2592,7863,2873,1127
2593,7413,2619,1031
2594,6780,2370,958
2595,6412,2232,930
2596,6224,2162,922
2597,6108,2138,909
2598,6124,2205,934
2599,4764,2387,871
2600,5707,2376,959
2601,6079,2571,1062
2602,6198,2552,1124
2603,6402,2630,1153
2604,6552,2612,1181
2605,6943,2881,1189
2606,7033,2995,1170
2607,7953,3220,1195
2608,7891,3212,1210
2609,8713,3261,1262
2610,9467,3376,1285
2611,9785,3495,1276
2612,9893,3541,1275
2613,10337,3735,1326
2614,9368,3440,1352
2615,8678,3208,1245
2616,7870,2892,1125
2617,7136,2572,1035
2618,6598,2350,974
2619,6288,2220,943
2620,6136,2164,928
2621,6078,2149,926
2622,6186,2186,956
2623,5456,2049,899
2624,6097,2457,999
2625,6226,2506,1097
2626,6269,2459,1117
2627,6470,2533,1134
2628,6527,2574,1156
2629,6487,2558,1161
2630,6358,2422,1138
2631,6410,2459,1131
2632,6716,2553,1143
2633,8092,2882,1204
2634,9234,3232,1254
2635,9802,3386,1266
2636,9768,3358,1248
2637,10137,3509,1284
2638,9429,3414,1343
2639,8774,3205,1257
2640,7938,2881,1137
2641,7158,2579,1045
2642,6587,2347,987
2643,6251,2215,977
2644,6079,2156,993
2645,5975,2127,967
2646,6006,2154,991
2647,4832,1994,933
2648,5643,2400,1013
2649,5843,2493,1101
2650,6236,2490,1148
2651,6726,2559,1172
2652,6795,2613,1180
2653,6548,2611,1168
2654,6446,2477,1146
2655,6498,2832,1149
2656,6856,2787,1158
2657,8059,3177,1219
2658,9098,3215,1274
2659,9505,3344,1284
2660,9297,3311,1254
2661,9536,3461,1271
2662,9027,3307,1307
2663,8445,3118,1230
2664,7726,2849,1127
2665,6990,2554,1030
2666,6426,2319,966
2667,6086,2176,930
2668,5908,2112,910
2669,5795,2066,896
2670,5875,2096,920
2671,5653,2113,929
2672,5467,1674,944
2673,5798,1827,977
2674,5140,2059,1036
2675,5635,2328,1112
2676,5843,2314,1140
2677,6205,2372,1125
2678,5884,2236,1103
2679,5793,2237,1084
2680,5932,2379,1130
2681,7034,2704,1193
2682,7824,2896,1247
2683,8510,3065,1300
2684,8501,3051,1304
2685,8649,3105,1338
2686,8811,3251,1336
2687,8336,3088,1242
2688,7646,2840,1136
2689,7244,2609,1018
2690,6738,2386,960
2691,6422,2230,926
2692,6234,2140,903
2693,6096,2074,888
2694,6054,2060,899
2695,5930,2019,906
2696,5944,1979,963
2697,5991,2011,1052
2698,6482,2294,1133
2699,6884,2504,1213
2700,7157,2658,1248
2701,7454,2774,1290
2702,7765,2853,1307
2703,7775,2882,1295
2704,7999,2946,1290
2705,8189,3010,1306
2706,8498,3130,1336
2707,8863,3273,1339
2708,9025,3330,1407
2709,9188,3399,1367
2710,9078,3415,1349
2711,8492,3189,1229
2712,7762,2897,1114
2713,6984,2551,1026
2714,6525,2371,986
2715,6290,2271,964
2716,6196,2234,951
2717,6154,2221,963
2718,6388,2312,1006
2719,7289,2799,1106
2720,9120,3524,1247
2721,9223,3602,1336
2722,8873,3376,1410
2723,8932,3347,1418
2724,8747,3344,1429
2725,8704,3409,1458
2726,8451,3383,1442
2727,8944,3396,1451
2728,9248,3410,1434
2729,9603,3562,1465
2730,9575,3762,1498
2731,10298,3904,1508
2732,10379,4027,1440
2733,10702,4230,1415
2734,9679,3696,1388
2735,8919,3399,1261
2736,8022,3050,1131
2737,7471,2750,1020
2738,6915,2532,964
2739,6614,2432,951
2740,6472,2398,943
2741,6389,2387,942
2742,6473,2493,986
2743,6278,2855,935
2744,8346,3628,1043
2745,8463,3448,1137
2746,8337,3250,1158
2747,7923,3054,1216
2748,7745,3361,1256
2749,7519,3418,1238
2750,7660,2938,1218
2751,7560,3077,1237
2752,7173,3073,1245
2753,8569,3265,1300
2754,9738,3651,1343
2755,10455,3833,1381
2756,10572,3943,1353
2757,11110,4230,1369
2758,9935,3768,1419
2759,9178,3481,1311
2760,8324,3130,1178
2761,7520,2797,1062
2762,6977,2582,995
2763,6678,2482,964
2764,6563,2447,945
2765,6462,2424,932
2766,6581,2492,967
2767,5736,2579,934
2768,7201,3253,1056
2769,7614,3346,1131
2770,7170,3264,1171
2771,7252,3074,1198
2772,7756,3190,1216
2773,8222,2990,1258
2774,7372,3195,1235
2775,7982,2983,1259
2776,8708,3389,1270
2777,9281,3484,1284
2778,10081,3695,1289
2779,10404,3842,1334
2780,10601,3945,1318
2781,11115,4151,1345
2782,9824,3699,1383
2783,9096,3444,1280
2784,8276,3121,1159
2785,7550,2811,1061
2786,6994,2600,988
2787,6701,2496,944
2788,6579,2465,946
2789,6491,2451,944
2790,6585,2526,965
2791,5693,2619,929
2792,7254,3637,1060
2793,7496,3700,1136
2794,7304,3537,1139
2795,7487,3564,1152
2796,7781,3560,1147
2797,8054,3487,1199
2798,8604,3321,1186
2799,9427,3483,1264
2800,9665,3576,1295
2801,10059,3688,1309
2802,10513,3949,1312
2803,10832,4140,1327
2804,11062,4275,1322
2805,11486,4499,1355
2806,9931,3814,1371
2807,9141,3504,1263
2808,8303,3156,1137
2809,7470,2845,1033
2810,6915,2618,971
2811,6605,2512,933
2812,6457,2468,915
2813,6397,2431,912
2814,6469,2472,944
2815,6305,2509,1032
2816,9075,3160,1200
2817,8109,3146,1261
2818,7636,3080,1303
2819,7825,2878,1232
2820,7406,2813,1243
2821,7619,2716,1240
2822,7153,2632,1190
2823,7693,2681,1181
2824,6891,3113,1188
2825,8484,3153,1246
2826,9588,3480,1294
2827,10079,3681,1321
2828,10145,3790,1293
2829,10589,4060,1316
2830,9543,3636,1382
2831,8987,3427,1311
2832,8336,3177,1194
2833,7879,2978,1074
2834,7292,2749,1004
2835,6987,2636,958
2836,6814,2588,942
2837,6677,2556,921
2838,6646,2585,937
2839,4539,2136,839
2840,4804,2165,902
2841,5131,2312,1016
2842,5669,2491,1094
2843,5921,2575,1117
2844,5961,2580,1145
2845,5910,2528,1137
2846,5627,2356,1113
2847,5523,2300,1096
2848,6548,2735,1078
2849,7844,2898,1140
2850,8072,2939,1219
2851,8323,3011,1291
2852,8433,3059,1292
2853,8694,3171,1314
2854,9123,3359,1340
2855,8915,3276,1255
2856,8388,3082,1157
2857,7634,2830,1061
2858,7079,2613,983
2859,6776,2506,948
2860,6626,2460,924
2861,6507,2438,913
2862,6378,2404,903
2863,4020,1778,789
2864,3954,1766,836
2865,4289,1885,940
2866,4808,2067,1028
2867,5166,2196,1090
2868,5306,2219,1113
2869,5355,2217,1124
2870,5184,2038,1098
2871,5099,1985,1077
2872,5309,2028,1075
2873,6366,2309,1151
2874,7283,2565,1229
2875,8459,3048,1317
2876,8639,3117,1329
2877,8946,3227,1368
2878,9448,3479,1377
2879,9037,3331,1268
2880,8297,3051,1128
2881,7385,2684,1051
2882,6917,2515,1000
2883,6672,2442,973
2884,6607,2423,956
2885,6534,2410,954
2886,6659,2491,980
2887,5765,2572,920
2888,7514,3337,1075
2889,7785,3319,1151
2890,7593,3111,1174
2891,7712,3016,1184
2892,7639,2938,1217
2893,7466,2861,1205
2894,7404,2716,1190
2895,8111,2679,1195
2896,8448,2955,1227
2897,9666,3139,1234
2898,10476,3558,1284
2899,10806,3770,1321
2900,11034,3907,1306
2901,11640,4194,1329
2902,10140,3711,1391
2903,9256,3412,1274
2904,8366,3066,1135
2905,7594,2727,1021
2906,7048,2514,963
2907,6767,2428,937
2908,6622,2382,926
2909,6585,2366,922
2910,6845,2459,955
2911,8249,3108,1041
2912,10045,3856,1178
2913,10418,3821,1270
2914,10072,3592,1310
2915,10071,3476,1344
2916,10015,3534,1406
2917,10102,3423,1459
2918,9788,3371,1465
2919,9960,3315,1299
2920,10032,3348,1393
2921,10434,3352,1376
2922,10535,3461,1431
2923,11489,3835,1472
2924,11664,3901,1452
2925,12048,4078,1440
2926,10337,3702,1437
2927,9440,3413,1313
2928,8553,3058,1168
2929,7777,2748,1067
2930,7226,2526,1002
2931,6911,2419,972
2932,6775,2362,955
2933,6712,2351,952
2934,6977,2457,979
2935,7949,2977,1053
2936,9555,3610,1200
2937,9866,3718,1281
2938,9442,3549,1311
2939,9005,3384,1328
2940,9068,3376,1351
2941,8944,3468,1326
2942,8706,3299,1324
2943,8835,3351,1337
2944,9133,3428,1315
2945,9852,3509,1351
2946,9902,3517,1398
2947,10765,3828,1402
2948,10963,3954,1399
2949,11436,4149,1411
2950,10131,3715,1428
2951,9301,3414,1328
2952,8437,3067,1181
2953,7666,2753,1079
2954,7100,2517,1007
2955,6792,2402,983
2956,6634,2345,964
2957,6582,2329,953
2958,6845,2424,993
2959,8059,2933,1051
2960,9801,3633,1199
2961,10034,3652,1308
2962,9699,3575,1354
2963,9360,3453,1367
2964,9419,3380,1369
2965,9316,3294,1384
2966,9344,3310,1380
2967,9341,3366,1393
2968,9548,3391,1389
2969,9260,3487,1389
2970,9992,3480,1352
2971,10787,3793,1387
2972,10963,3906,1366
2973,11374,4109,1386
2974,10057,3680,1421
2975,9252,3395,1326
2976,8398,3046,1177
2977,7454,2666,1050
2978,6896,2433,987
2979,6579,2313,948
2980,6417,2248,927
2981,6363,2229,921
2982,6571,2307,958
2983,7719,2728,1034
2984,8999,3251,1188
2985,9598,3233,1311
2986,9378,3141,1364
2987,9244,3153,1360
2988,9248,3263,1392
2989,9039,3068,1401
2990,9040,2631,1383
2991,8999,2620,1397
2992,8987,2686,1372
2993,9523,3284,1361
2994,9859,3415,1377
2995,9999,3440,1376
2996,10024,3391,1350
2997,10220,3461,1341
2998,9356,3426,1351
2999,8752,3243,1273
3000,8066,2956,1159
3001,7388,2677,1046
3002,6724,2390,981
3003,6402,2244,941
3004,6207,2162,915
3005,6106,2124,903
3006,6169,2151,914
3007,6344,2273,907
3008,6477,2404,968
3009,6615,2532,1061
3010,7073,2750,1128
3011,7628,2881,1169
3012,7491,2966,1171
3013,7329,2931,1185
3014,6600,2722,1155
3015,6941,2882,1119
3016,6801,2674,1143
3017,7011,2766,1149
3018,7518,2896,1186
3019,8204,3003,1260
3020,8191,3009,1252
3021,8266,3063,1267
3022,8633,3199,1297
3023,8314,3071,1238
3024,7698,2826,1130
3025,7190,2576,1027
3026,6629,2333,968
3027,6329,2223,927
3028,6138,2140,905
3029,5985,2088,890
3030,5812,2038,877
3031,3681,1789,759
3032,4750,1755,800
3033,5928,1887,926
3034,5987,2187,1026
3035,5230,2281,1086
3036,5618,2410,1112
3037,5248,2449,1101
3038,5171,2027,1067
3039,4969,2368,1058
3040,5219,2610,1052
3041,6144,2449,1114
3042,6926,2621,1165
3043,8193,3049,1278
3044,8325,3080,1298
3045,8534,3127,1324
3046,9028,3334,1360
3047,8557,3171,1257
3048,7759,2863,1121
3049,6891,2507,1033
3050,6385,2303,961
3051,6117,2194,920
3052,5995,2145,904
3053,5894,2130,884
3054,5964,2167,918
3055,4720,2039,864
3056,6091,2539,1021
3057,6420,2607,1135
3058,6346,2552,1167
3059,6474,2607,1180
3060,6522,2659,1195
3061,6662,2692,1195
3062,6465,2542,1174
3063,6669,2696,1178
3064,7138,2814,1187
3065,8465,3147,1221
3066,9352,3411,1254
3067,9938,3522,1300
3068,9904,3529,1277
3069,10241,3683,1289
3070,9621,3573,1344
3071,8862,3314,1252
3072,7954,2953,1104
3073,7273,2616,974
3074,6708,2382,914
3075,6393,2261,881
3076,6231,2203,861
3077,6172,2186,855
3078,6381,2271,899
3079,7350,2719,971
3080,8989,3288,1120
3081,9235,3253,1223
3082,9063,3126,1244
3083,8789,2949,1281
3084,8529,3024,1305
3085,8770,3081,1323
3086,8720,3104,1358
3087,9029,3265,1380
3088,8989,3305,1378
3089,9698,3376,1367
3090,10239,3541,1408
3091,10616,3639,1422
3092,10711,3685,1389
3093,10977,3823,1367
3094,9849,3593,1353
3095,9044,3319,1240
3096,8177,2966,1103
3097,7304,2619,999
3098,6747,2385,926
3099,6436,2261,893
3100,6259,2200,888
3101,6194,2186,875
3102,6401,2262,911
3103,7351,2652,967
3104,8671,3170,1120
3105,8800,3292,1256
3106,8567,3146,1268
3107,8639,3218,1319
3108,8556,3226,1308
3109,8744,3392,1313
3110,8830,3273,1335
3111,8983,3367,1387
3112,9347,3364,1364
3113,9658,3456,1347
3114,10106,3563,1378
3115,10301,3633,1395
3116,10270,3638,1382
3117,10465,3734,1379
3118,9719,3586,1374
3119,8958,3331,1274
3120,8052,2981,1140
3121,7276,2633,1037
3122,6688,2396,980
3123,6370,2269,951
3124,6201,2203,936
3125,6147,2181,922
3126,6319,2230,962
3127,6836,2580,1022
3128,7974,2772,1182
3129,7555,2782,1289
3130,7260,2861,1329
3131,7316,3108,1353
3132,7937,3137,1369
3133,7496,2783,1378
3134,7505,3106,1355
3135,7574,3222,1275
3136,8331,3101,1395
3137,9173,3345,1387
3138,9197,3422,1423
3139,9580,3428,1412
3140,9505,3434,1378
3141,9697,3558,1377
3142,9380,3491,1401
3143,8788,3297,1314
3144,7936,2956,1181
3145,7259,2634,1069
3146,6672,2396,997
3147,6358,2279,971
3148,6197,2221,948
3149,6041,2180,915
3150,6071,2203,933
3151,4651,2008,886
3152,5969,2592,1046
3153,6603,2670,1263
3154,7504,2740,1230
3155,8248,2774,1265
3156,7655,2767,1286
3157,7590,2656,1309
3158,6916,2447,1311
3159,6399,2561,1280
3160,6479,2665,1290
3161,8034,2742,1308
3162,8607,2936,1322
3163,9507,3399,1325
3164,9433,3376,1299
3165,9592,3439,1288
3166,9079,3315,1330
3167,8632,3175,1276
3168,7969,2913,1167
3169,7236,2628,1046
3170,6593,2355,981
3171,6289,2223,942
3172,6098,2149,921
3173,5904,2102,891
3174,5783,2079,891
3175,3648,1556,778
3176,3900,1668,851
3177,4313,1849,966
3178,4899,2093,1075
3179,5270,2242,1128
3180,5388,2282,1139
3181,5391,2269,1146
3182,5351,2120,1117
3183,5288,2098,1109
3184,5362,2102,1110
3185,6238,2329,1176
3186,6836,2498,1208
3187,8329,3046,1295
3188,8368,3050,1289
3189,8421,3052,1284
3190,8722,3211,1306
3191,8416,3118,1249
3192,7766,2870,1134
3193,7019,2581,1012
3194,6381,2316,958
3195,6032,2168,917
3196,5807,2078,892
3197,5653,2020,862
3198,5512,1968,864
3199,4466,1490,775
3200,4541,1544,826
3201,4420,1582,920
3202,4651,1798,1055
3203,5073,1998,1139
3204,5150,2110,1155
3205,5185,2163,1159
3206,5236,2277,1158
3207,6500,2189,1197
3208,6902,2410,1139
3209,7343,2406,1156
3210,7789,2598,1216
3211,8396,3101,1289
3212,8437,3105,1297
3213,8576,3143,1314
3214,9041,3366,1345
3215,8653,3256,1252
3216,7829,2947,1130
3217,6982,2573,1014
3218,6430,2351,944
3219,6118,2229,915
3220,5958,2172,899
3221,5902,2152,894
3222,6067,2221,944
3223,6107,2370,1014
3224,6869,2703,1170
3225,7199,2948,1277
3226,6654,3130,1311
3227,6941,3294,1323
3228,7506,3242,1291
3229,8300,3431,1329
3230,9005,3340,1350
3231,9125,3469,1379
3232,9308,3426,1358
3233,9265,3524,1371
3234,9526,3587,1397
3235,9771,3626,1401
3236,9703,3585,1373
3237,9865,3622,1366
3238,9620,3615,1378
3239,8939,3380,1269
3240,8013,3009,1144
3241,7158,2653,1027
3242,6571,2409,964
3243,6253,2281,930
3244,6098,2214,918
3245,6037,2184,921
3246,6091,2230,962
3247,5924,2314,1040
3248,6940,2774,1134
3249,6839,2886,1205
3250,6961,3101,1281
3251,7281,3191,1269
3252,7760,3289,1297
3253,8366,3374,1308
3254,8569,3388,1326
3255,8908,3247,1328
3256,9162,3432,1383
3257,9339,3397,1345
3258,9532,3566,1368
3259,9714,3633,1399
3260,9668,3615,1389
3261,9837,3640,1389
3262,9588,3569,1403
3263,8923,3329,1317
3264,8018,2977,1164
3265,7167,2598,1027
3266,6608,2381,965
3267,6297,2256,932
3268,6137,2191,927
3269,6045,2170,923
3270,6258,2231,955
3271,6873,2316,991
3272,7977,2758,1156
3273,8093,3030,1326
3274,7649,2989,1354
3275,7844,3034,1312
3276,7951,2956,1343
3277,8089,2907,1385
3278,7839,2659,1361
3279,7584,2711,1380
3280,7438,2770,1402
3281,8224,2925,1432
3282,8750,3088,1457
3283,9856,3458,1478
3284,9663,3418,1463
3285,9738,3465,1465
3286,9799,3582,1486
3287,9211,3426,1359
3288,8258,3067,1216
3289,7475,2746,1080
3290,6857,2469,1003
3291,6485,2319,979
3292,6279,2226,981
3293,6094,2170,964
3294,6013,2161,979
3295,4386,1817,925
3296,5436,2275,1074
3297,5832,2431,1196
3298,5892,2441,1245
3299,6140,2549,1255
3300,6257,2602,1278
3301,6259,2617,1284
3302,6162,2479,1265
3303,6530,2531,1262
3304,6607,2629,1263
3305,7524,2909,1299
3306,8070,3023,1321
3307,9671,3559,1402
3308,9546,3500,1373
3309,9643,3542,1371
3310,9452,3516,1420
3311,8934,3349,1352
3312,8028,2996,1195
3313,7308,2650,1091
3314,6694,2398,1026
3315,6349,2259,992
3316,6170,2186,974
3317,5990,2129,952
3318,6002,2135,966
3319,4854,1886,909
3320,6011,2426,1047
3321,6519,2564,1160
3322,6466,2541,1179
3323,6622,2624,1213
3324,6739,2686,1222
3325,6747,2700,1234
3326,6611,2558,1232
3327,6921,2584,1200
3328,7130,2664,1215
3329,8090,2908,1249
3330,8540,3064,1262
3331,9902,3557,1320
3332,9735,3488,1289
3333,9760,3505,1289
3334,9172,3372,1352
3335,8742,3235,1295
3336,8038,2960,1178
3337,7245,2624,1064
3338,6562,2347,999
3339,6220,2216,968
3340,6026,2124,940
3341,5788,2053,919
3342,5674,2028,918
3343,3605,1499,810
3344,3876,1624,861
3345,4361,1821,964
3346,4984,2097,1057
3347,5411,2262,1117
3348,5587,2340,1144
3349,5645,2368,1148
3350,5539,2249,1132
3351,5493,2227,1112
3352,5687,2269,1120
3353,6472,2499,1172
3354,6904,2646,1201
3355,8671,3258,1307
3356,8648,3233,1301
3357,8567,3168,1293
3358,8786,3268,1320
3359,8521,3180,1278
3360,7830,2914,1158
3361,7101,2626,1057
3362,6462,2344,994
3363,6107,2199,943
3364,5888,2108,901
3365,5683,2032,884
3366,5471,1956,877
3367,3400,1334,768
3368,3543,1385,801
3369,3766,1555,906
3370,4424,1831,1030
